y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Top_degC;y_rTTan1Bot_degC;y_rTTan2Top_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
12.12669212544813;12.12669212544813;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;5.599999999999999
11.705043278559344;11.705043278559344;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;5.949999999999998
11.290817953227588;11.290817953227588;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;6.299999999999998
10.883889983854715;10.883889983854715;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;6.649999999999998
10.484123000422983;10.484123000422983;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;6.999999999999997
10.091394140886848;10.091394140886848;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;7.349999999999997
9.705575473573901;9.705575473573901;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;7.699999999999997
9.326546996350487;9.326546996350487;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;8.049999999999997
8.954190454310549;8.954190454310549;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;8.399999999999997
8.588389941032347;8.588389941032347;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;8.749999999999996
8.229032893439921;8.229032893439921;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;9.099999999999996
7.876003445201945;7.876003445201945;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;9.449999999999996
7.529183076047104;7.529183076047104;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;9.799999999999995
